date;breaches;d95;d99;ret
2019-12-01;0.0;-0.049546535439404786;-0.07007461058961997;-0.035862700000000004
2019-12-08;0.0;-0.048924211264730566;-0.06919444563330054;0.0011771930000000035
2019-12-15;0.0;-0.04955464432051962;-0.07008607913492591;-0.0011771809999999994
2019-12-22;0.0;-0.049075624212889774;-0.06940859185535998;0.02615672
2019-12-29;0.0;-0.04723706257881862;-0.06680827905023726;0.01140917
2020-01-05;0.0;-0.047631791163695765;-0.06736655122060295;0.02603365
2020-01-12;0.0;-0.04665221550018547;-0.06598111866604013;0.0071586700000000015
2020-01-19;0.0;-0.04705290596258413;-0.06654782283355756;-0.002747249999999998
2020-01-26;0.0;-0.04700656434975364;-0.06648228100617463;-0.010786979999999998
2020-02-02;0.4478585;-0.04679023593941917;-0.06617632360715126;-0.072953606
2020-02-09;0.0;-0.04664862006240855;-0.06597603356977896;-0.041220940000000005
2020-02-16;0.0;-0.04955077273551738;-0.07008060347837415;0.0024906100000000007
2020-02-23;0.0;-0.04950513313462888;-0.07001605451987757;0.0007081929999999993
2020-03-01;0.4478585;-0.0494983070891277;-0.0700064003134609;-0.1152232
2020-03-08;0.0;-0.049248875807093605;-0.06965362489127654;-0.02727111
2020-03-15;0.4478585;-0.05564112790992853;-0.07869430902638945;-0.284172
2020-03-22;0.0;-0.05566553096437557;-0.07872882273198781;0.0771758
2020-03-29;0.0;-0.08488575993492452;-0.12005555018712846;0.0334391
2020-04-05;0.0;-0.08722175970337825;-0.12335939923853259;0.1636865
2020-04-12;0.0;-0.08754347136997104;-0.12381440218795571;-0.0022066959999999997
2020-04-19;0.0;-0.09590302070167152;-0.13563747233662535;-0.0471163
2020-04-26;0.0;-0.09585756516549829;-0.13557318370436816;0.02628229
2020-05-03;0.0;-0.09626473580885121;-0.13614905291547327;0.07563743
2020-05-10;0.0;-0.09654316651240377;-0.13654284277291953;-0.019001299999999995
2020-05-17;0.0;-0.09789992919343286;-0.13846173812437995;0.008609230000000002
2020-05-24;0.0;-0.09783073120832915;-0.1383638700935131;0.048037300000000005
2020-05-31;0.0;-0.09684282234929155;-0.13696665174149006;-0.034125970000000005
2020-06-07;0.0;-0.0973576096632185;-0.13769472526348286;0.0819211
2020-06-14;0.0;-0.09754351404132636;-0.13795765337313334;-0.06158385
2020-06-21;0.0;-0.09945926407786364;-0.14066713520888313;-0.0168012
2020-06-28;0.0;-0.10035731119736967;-0.14193726038781673;-0.017806789999999996
2020-07-05;0.0;-0.10028271506602046;-0.14183175765569978;-0.011928630000000006
2020-07-12;0.0;-0.10031769672775766;-0.14188123288746465;0.00326741
2020-07-19;0.0;-0.10027265376289185;-0.14181752776268083;0.02293187
2020-07-26;0.0;-0.09940879244843519;-0.1405957522202108;0.02345639
2020-08-02;0.0;-0.09954184759233767;-0.14078393464938016;-0.07320342
2020-08-09;0.0;-0.09942148974097546;-0.1406137102433584;0.06556187200000001
2020-08-16;0.0;-0.1005397566883015;-0.14219529652732674;0.021385639999999997
2020-08-23;0.0;-0.10162696009496726;-0.14373294905294048;-0.02185685
2020-08-30;0.0;-0.10122994022279437;-0.1431714362712268;0.0014020900000000017
2020-09-06;0.0;-0.10116198906408634;-0.14307533165072508;-0.02842111
2020-09-13;0.0;-0.10051745725267673;-0.14216375800997302;0.01891897
2020-09-20;0.0;-0.09944997560369308;-0.14065399834260778;0.02134057
2020-09-27;0.0;-0.09917820965039735;-0.14026963456863603;-0.041702159999999995
2020-10-04;0.0;-0.09904795688635229;-0.14008541559877805;-0.069482792
2020-10-11;0.0;-0.09906327946358813;-0.14010708661216997;0.0498029
2020-10-18;0.0;-0.10008944577324584;-0.14155841320668827;-0.014831670000000002
2020-10-25;0.0;-0.10076552753255345;-0.14251460854083361;-0.01657282
2020-11-01;0.0;-0.10006751594943591;-0.14152739743837772;-0.0822924
2020-11-08;0.0;-0.10009934797133756;-0.14157241807441726;0.021620189999999997
2020-11-15;0.0;-0.10137219641685995;-0.1433726319212294;0.087029752
2020-11-22;0.0;-0.10157955236341823;-0.14366589939350874;0.020626822000000003
2020-11-29;0.0;-0.10379302490413009;-0.14679645584847817;0.0683366
2020-12-06;0.0;-0.10368148756357266;-0.14663870645921318;0.009488311
2020-12-13;0.0;-0.10498339342656818;-0.14848001676607264;0.0020215500000000004
2020-12-20;0.0;-0.10501644286181855;-0.1485267592130437;-0.017314987
2020-12-27;0.0;-0.10481630042414547;-0.14824369394403916;-0.027075560000000005
2021-01-03;0.0;-0.1048229025307678;-0.14825303142942595;0.02192539
2021-01-10;0.0;-0.104746412376593;-0.14814484994468227;0.07204044000000001
2021-01-17;0.0;-0.10488536857327131;-0.14834137834540478;0.056054480000000004
2021-01-24;0.0;-0.10632066634774885;-0.150371347378248;-0.012801070000000001
2021-01-31;0.0;-0.10713578785904412;-0.1515241892869844;-0.0512933
2021-02-07;0.0;-0.10583047017603894;-0.14967805357797606;0.009320354
2021-02-14;0.0;-0.10607005275094569;-0.15001689978572316;-0.028432294
2021-02-21;0.0;-0.10608963395953575;-0.1500445938627086;0.005613340000000002
2021-02-28;0.0;-0.10629644796237847;-0.1503370948536489;0.0723896
2021-03-07;0.0;-0.10280866729138494;-0.1454042600918565;0.06204696
2021-03-14;0.0;-0.10382297052659427;-0.14683880851379436;0.006884629999999999
2021-03-21;0.0;-0.07960480894212021;-0.11258660041936497;-0.04084573
2021-03-28;0.0;-0.07806931536833608;-0.11041492255548323;-0.001490059999999998
2021-04-04;0.0;-0.07870973536580617;-0.11132068077931315;-0.00208986
2021-04-11;0.0;-0.06971818307972996;-0.09860375679148796;-0.03280971
2021-04-18;0.0;-0.06971755117937051;-0.09860286308275076;0.022233899999999997
2021-04-25;0.0;-0.06921691298983074;-0.09789480093739256;-0.0029038200000000014
2021-05-02;0.0;-0.06915613356707238;-0.09780883943990577;0.02654385
2021-05-09;0.0;-0.06715357234573194;-0.094976578888834;0.05005351
2021-05-16;0.0;-0.06714778810468505;-0.09496839812633825;0.008779529999999999
2021-05-23;0.0;-0.06796274612849353;-0.09612100881160217;0.002792771999999999
2021-05-30;0.0;-0.06722088119590894;-0.09507177508012282;0.01329804
2021-06-06;0.0;-0.066610460331225;-0.0942084452022786;0.05034072
2021-06-13;0.0;-0.06416052233494118;-0.0907434511409226;-0.006616659999999999
2021-06-20;0.4478585;-0.0631601298856401;-0.08932857700896026;-0.08944750000000001
2021-06-27;0.0;-0.06300462722247081;-0.08910864662491629;0.0643728
2021-07-04;0.0;-0.06654255740246531;-0.09411240879431322;-0.0036804440000000015
2021-07-11;0.0;-0.06781401912593775;-0.0959106613736667;-0.037344143999999996
2021-07-18;0.0;-0.0678496055576035;-0.09596099194308261;-0.024155152999999995
2021-07-25;0.0;-0.06846030200662057;-0.09682471158510829;-0.004971450000000002
2021-08-01;0.0;-0.0686424543616839;-0.09708233313696545;-0.0006957100000000004
2021-08-08;0.0;-0.06624541728908023;-0.09369215786150117;0.044350879999999995
2021-08-15;0.0;-0.06472812889455304;-0.09154622793005973;0.041853745
2021-08-22;0.0;-0.06527439120947601;-0.09231881714661205;-0.037567210000000004
2021-08-29;0.0;-0.0655302615734708;-0.0926806994852932;0.05267228
2021-09-05;0.0;-0.06628116760527976;-0.0937427202159407;0.02533104
2021-09-12;0.0;-0.06669864103165792;-0.09433316084969079;0.017043839999999998
2021-09-19;0.0;-0.0667790526626474;-0.09444688855392867;0.020334302000000002
2021-09-26;0.0;-0.06673547014684177;-0.09438524897012103;0.022792351000000002
2021-10-03;0.0;-0.06582747856642138;-0.09310105915034185;0.09140352
2021-10-10;0.0;-0.06334567725057069;-0.0895910001880611;-0.005766310000000004
2021-10-17;0.0;-0.06546144997247795;-0.09258337792484786;0.01829252
2021-10-24;0.0;-0.06530490676912745;-0.09236197588496853;0.0076145499999999994
2021-10-31;0.4478585;-0.06501138646735415;-0.09194684452079743;-0.0763111
2021-11-07;0.0;-0.061190459180972365;-0.08654283414328245;0.05550663
2021-11-14;0.0;-0.06451953744492002;-0.09125121306220414;-0.010560308000000003
2021-11-21;0.0;-0.06290256231932861;-0.08896429428465417;-0.0072316700000000025
2021-11-28;0.0;-0.06304257465689034;-0.08916231640558288;-0.0024981100000000048
2021-12-05;0.0;-0.061642804501056865;-0.08718259476177666;0.04924482
2021-12-12;0.0;-0.061693896450401305;-0.08725485508074396;0.0075472609999999996
2021-12-19;0.0;-0.06239137478052979;-0.08824131199332115;0.01429046
2021-12-26;0.0;-0.062082503744458596;-0.08780446979268794;0.029525837999999995
2022-01-02;0.0;-0.061486658814628795;-0.0869617549376667;-0.031009495
2022-01-09;0.0;-0.06158818436664405;-0.08710534446333729;0.03439636
2022-01-16;0.0;-0.06059172934381636;-0.08569603910877585;0.04722759
2022-01-23;0.0;-0.05987476243769194;-0.08468201913125879;-0.034400400000000005
2022-01-30;0.0;-0.060332026948937224;-0.08532873705568671;0.0054474970000000025
2022-02-06;0.0;-0.05953354042064647;-0.08419942232086608;0.0452387
2022-02-13;0.0;-0.059541460397006016;-0.08421062369457168;0.062015520000000005
2022-02-20;0.0;-0.059413102802102276;-0.08402908509859658;-0.024847099999999997
2022-02-27;0.0;-0.06054380118687473;-0.08562825340177985;0.02010950000000001
